date,username,to,replies,retweets,text,mentions,hashtags,permalink
09-02-2020 17.57,nearfm,,0,2," #GE2020 Dublin Bay North - ""Rumour Mill"" and ""Sources close to Parties"" were saying : Denise Mitchell, Richard Bruton, Aodhan O'Riordain , Cian O'Callaghan and Sean Haughey to take the seats ..... ",,#GE2020,https://twitter.com/nearfm/status/1226565682080468993
09-02-2020 17.46,ABhoysVoice,oconnellhugh,0,0," FG's Richard Bruton: ""SF will have to change dramatically to be part of the next government."" Everyone else: ""FG will have to change dramatically to be part of the next government."" #GE2020 ",,#GE2020,https://twitter.com/ABhoysVoice/status/1226562989119213571
09-02-2020 17.35,davidmca1,AuroraBorealice,0,0," There may be a move to oust him, Richard Bruton has said he got the strategy completely wrong, people didn't give a shiny shite about brexit, what they do care about is a roof over their head and if they get sick they can get some medical attention, not outrageous demands ",,,https://twitter.com/davidmca1/status/1226560220610035713
09-02-2020 16.46,businessposthq,,0,4," Richard Bruton and Simon Harris have credited Leo Varadkar with winning over wavering voters in the final stages of #GE2020, reports @killianwoods (free to read) ", @killianwoods,#GE2020,https://twitter.com/businessposthq/status/1226547923195977728
09-02-2020 16.10,SeanFionn,,1,0, This is not gracious or humble by Richard Bruton. Nor accurate. It harms perception of FG Also remember he tried to inflate the asset price bubble in 2007 election. He was lucky FG weren't returned  ,,,https://twitter.com/SeanFionn/status/1226538825796771840
09-02-2020 15.57,dubste86,gavreilly,0,0, Will Richard bruton correct his statement from earlier ,,,https://twitter.com/dubste86/status/1226535612611727361
09-02-2020 15.35,FionamtM,gerrymurphy22,2,0, Not according to our esteemed minister richard bruton.. ,,,https://twitter.com/FionamtM/status/1226529944051888129
09-02-2020 15.24,Kevmacd,BlaaBoi,1,0," Oh I see so Richard Bruton is now a member of two parties, all the tallies indicating that more voted for SF than for FG so it is a case of arrogance don’t you think, if you want to play sums then add all the “left” votes and see who voted for what. ",,,https://twitter.com/Kevmacd/status/1226527419139600384
09-02-2020 15.24,WilderlandT,WilderlandT,1,0," Christ what more needs be said? Says everything about him that he trained as a doctor and instead of actually helping people he went into politics just to cause them harm. Havent even mentioned Richard Bruton, so creepy and slimy he'd dissolve in salt. Look at his canvassers! ",,,https://twitter.com/WilderlandT/status/1226527382221271041
09-02-2020 14.51,tackleberry11,,0,0, The state of Richard Bruton and his atrocious comment of Sinn Fein needing to change with no sense of fucking on himself. Mong. ,,,https://twitter.com/tackleberry11/status/1226518950328119298
09-02-2020 14.44,EwanMacKenna,,16,28, Richard Bruton saying Sinn Fein would have to change to suit Fine Gael. Unbelievable. The smug delusion is hilarious. They just don't get it. Even after their hammering here. #GE20202 ,,#GE20202,https://twitter.com/EwanMacKenna/status/1226517233863725057
09-02-2020 14.40,Tupp_Ed,RoisinMcGarr,0,0, I heard this interview with Richard Bruton and it was something and then another half a something on top. ,,,https://twitter.com/Tupp_Ed/status/1226516225125163008
09-02-2020 14.28,MikeGilmore08,,0,0, Final tally for Dublin Bay North is in: Sinn Fein's Denise Mitchell on 30% with Richard Bruton behind on 16%. #GE20 ,,#GE20,https://twitter.com/MikeGilmore08/status/1226513234481598471
09-02-2020 14.10,nwl88444048,rtenews,0,0, No thanks. RTE's coverage of this election campaign has been amateurish and prejudiced. Hopefully the incoming govt will u-turn on the €50m of illegal state aid FG Richard Bruton gave you a few weeks before the election was called.  ,,,https://twitter.com/nwl88444048/status/1226508695036743682
09-02-2020 13.55,marybuckley549,Tupp_Ed,0,0, Richard Bruton was a great asset to Sinn Fein ,,,https://twitter.com/marybuckley549/status/1226504856120197125
09-02-2020 13.53,nomadicdragon13,SineadOCarroll,0,0," See, FG/Richard Bruton, the electorate aren't that stupid.... just caring, and peeved off!  ",,,https://twitter.com/nomadicdragon13/status/1226504425889574914
09-02-2020 13.46,ClownTrousers,,1,0," Richard Bruton, in one of the wealthiest constituencies in Ireland, on 15% while Denise Mitchell from SF is on 30% says it’s because “voters didn’t understand FG’s proposals” ",,,https://twitter.com/ClownTrousers/status/1226502750374109184
09-02-2020 13.33,zaconeyandw0ke,,0,0, Richard Bruton once used me and my school for a photo op on lc results day and it's still my greatest regret I didn't kick him in his spindly spider shin ,,,https://twitter.com/zaconeyandw0ke/status/1226499461947494403
09-02-2020 13.31,davidmxk,oconnellhugh,0,0, SF will keep doing exactly what it has been doing. It’s ain’t up to Richard Bruton... ,,,https://twitter.com/davidmxk/status/1226498966356987905
09-02-2020 13.30,businessposthq,,0,0," Lucy Gaffney, the chairwoman of Communicorp, sought meetings with Minister for Communications Richard Bruton to push for changes to broadcasting laws. @roisinmburke reports. ", @roisinmburke,,https://twitter.com/businessposthq/status/1226498483236024325
09-02-2020 13.04,PeteColeman11,wmoroney,2,0," Like Richard Bruton, you just don't get it. I'll give a hint, ""mindless mass. I presume you mean the people without houses, or maybe the people on hospital trollies, or perhaps its the people paying €1800 a month for a dogbox. Wake up and smell the coffee.  ",,,https://twitter.com/PeteColeman11/status/1226492099996061696
09-02-2020 13.01,freejournalism,,1,2, Richard Bruton having a Principal Skinner moment there. #GE2020 https://twitter.com/Tupp_Ed/status/1226489616527712256 ,,#GE2020,https://twitter.com/freejournalism/status/1226491412889374720
09-02-2020 13.00,bolifemag,,1,0," even before the final count Fine Gael are changing their 'No Sinn Fein in Govt' stance: Fine Gael's Richard Bruton: ""Sinn Fein will have to change dramatically to be part of the next government."" The Shinner wave is coming! #elections2020 #shinnersummit ",,#elections2020 #shinnersummit,https://twitter.com/bolifemag/status/1226491045376135173
09-02-2020 12.59,IzzyKamikaze,,1,2, Richard Bruton right now. #GE2020 ,,#GE2020,https://twitter.com/IzzyKamikaze/status/1226490769185366017
09-02-2020 12.57,lilbitgorjus,,1,0, WHO in my constituency keeps voting in seán haughey and Richard bruton  ,,,https://twitter.com/lilbitgorjus/status/1226490423700598784
09-02-2020 12.55,Maker66Treble,irish2witter,0,0," Here in DBN the only candidates that arrived to our house was SF and Richard Bruton. Not as much as a leaflet from any one else. But we tried to vote tactically,leaving out FF,FG,Lab and Greens ",,,https://twitter.com/Maker66Treble/status/1226489785205829633
09-02-2020 12.54,Tupp_Ed,,26,30, Richard Bruton on RTÉ Radio 1 refusing to acknowledge FG did anything wrong and saying its the electorate who have just got things wrong. ,,,https://twitter.com/Tupp_Ed/status/1226489616527712256
09-02-2020 12.47,irishexaminer,,0,1, Outgoing Communications Minister Richard Bruton speaks to @Junomaco at the RDS about the Sinn Fein surge https://youtu.be/X2NlUqImym4 #iestaff via @McConnellDaniel , @Junomaco  @McConnellDaniel,#iestaff,https://twitter.com/irishexaminer/status/1226487871479087104
09-02-2020 12.47,McConnellDaniel,,0,0, Outgoing Communications Minister Richard Bruton speaks to @Junomaco at the RDS about the Sinn Fein surge https://youtu.be/X2NlUqImym4 #iestaff , @Junomaco,#iestaff,https://twitter.com/McConnellDaniel/status/1226487849849171968
09-02-2020 12.42,oconnellhugh,,113,8," Fine Gael's Richard Bruton: ""Sinn Fein will have to change dramatically to be part of the next government."" #GE2020 ",,#GE2020,https://twitter.com/oconnellhugh/status/1226486579197337600
09-02-2020 12.34,UinsionnMac,DawnHFoster,1,1, Richard Bruton really is arrogance personified ,,,https://twitter.com/UinsionnMac/status/1226484611309543425
09-02-2020 12.30,IrishTimes,,2,1," Fine Gael Minister for Climate Action Richard Bruton has said he believes Fine Gael will be in ""pole position"" to form a Government #GE2020 ",,#GE2020,https://twitter.com/IrishTimes/status/1226483533860016128
09-02-2020 12.30,jqbilbao,,0,0, #GE2020 Minister Richard Bruton has denied that Leo Varadkar's leadership 'failed' Fine Gael -  ,,#GE2020,https://twitter.com/jqbilbao/status/1226483383326400512
09-02-2020 12.24,GarNob,,0,0, An absolute battle Royale between FG candidates in some DUBLIN counts. Watch closely at Madigan v Richmond in Dublin Rathdown and Murphy v O’Connell in Dublin Bay South. Safe to say that Richard Bruton won’t be too bothered by Catherine Noone though 😜#GE20 ,,#GE20,https://twitter.com/GarNob/status/1226481944654962688
09-02-2020 12.14,VirginMediaNews,,1,0, 💬“I think Leo is there to stay” Fine Gael Minister Richard Bruton gives his thoughts on #GE2020 📺Tune in to #VMNews for the latest throughout the day @RichardbrutonTD | @FineGael , @RichardbrutonTD  @FineGael,#GE2020 #VMNews,https://twitter.com/VirginMediaNews/status/1226479426424180736
09-02-2020 12.05,rtenews,,11,1," Fine Gael's Richard Bruton says it's ""looking quite good from our own point of view"" at the RDS count centre this afternoon #GE2020 | https://bit.ly/2SbhsE9 ",,#GE2020,https://twitter.com/rtenews/status/1226477172417757185
09-02-2020 11.59,kevintoconnor,,2,10," Richard Bruton interviewed on RTE about Dublin Bay North, and then the entire country. Never mentioned SF once despite his own constituency being dominated by them, and SF performing brilliantly nationwide. #GE2020 #ExitPoll2020 ",,#GE2020 #ExitPoll2020,https://twitter.com/kevintoconnor/status/1226475657892376577
09-02-2020 11.58,NewstalkFM,,1,2," #GE2020 Richard Bruton says Fine Gael is ""holding out"" to be the largest single party. https://www.newstalk.com/news/bruton-fine-gael-holding-largest-single-party-964363?utm_medium=Social&utm_source=Twitter#Echobox=1581249501 ",,#GE2020,https://twitter.com/NewstalkFM/status/1226475420155088898
09-02-2020 11.52,SoemAloeVer,pocketmanx,0,0, literally every other constituency: “so random presenter we’ve dug out of nowhere; quickly give us some percentages” Dublin bay north: “so Richard Bruton TD and former minister; why is it that Feena Gwale are so much better?” ,,,https://twitter.com/SoemAloeVer/status/1226473821840035842
09-02-2020 11.51,davegibney,,79,282," In true Fine Gael form, Richard Bruton explains how the electorate are too stupid to understand complex detailed policies. I have no idea how these lads aren’t getting an overall majority 🤷🏽‍♂️ #GE2020 ",,#GE2020,https://twitter.com/davegibney/status/1226473651589013504
09-02-2020 11.50,snapwhiply,,0,2," #RichardBruton just called the Irish electorate stupid, claiming Leo was trying to argue complex policies to people who just wanted change but didn’t really know what that change would mean. #ArrogantTosser #GE2020 ",,#RichardBruton #ArrogantTosser #GE2020,https://twitter.com/snapwhiply/status/1226473481811963904
09-02-2020 11.49,Micmur28,,0,0, Richard Bruton FG saying that confidence & supply with FF could be a way forward! The people rejected this at the polls! ,,,https://twitter.com/Micmur28/status/1226473077321629696
09-02-2020 11.48,dngarrett,,0,0, Richard Bruton looks like he is in shock #ge2020 👍 ,,#ge2020,https://twitter.com/dngarrett/status/1226473000779833344
09-02-2020 11.48,Fireblade_929,,0,0," #RichardBruton dripping in passive aggression calling voters idiots. Good man Richard, that will stand to @FineGael if there's another #GE2020 Will politicians ever learn? 🤦‍♂️ ", @FineGael,#RichardBruton #GE2020,https://twitter.com/Fireblade_929/status/1226472993011924992
09-02-2020 11.47,SoemAloeVer,,1,0, why is Richard Bruton presenting the tally for Dublin bay north ,,,https://twitter.com/SoemAloeVer/status/1226472748798615552
09-02-2020 11.47,Willpc91,,0,0, Richard Bruton looks seriously depressed. ,,,https://twitter.com/Willpc91/status/1226472704737529856
09-02-2020 11.47,dubste86,EmmetKirwan,0,1, Richard bruton actually playing the largest party line off .1% in an exit poll😂😂 ,,,https://twitter.com/dubste86/status/1226472623057620992
09-02-2020 11.46,alanearly,,0,0, Richard Bruton just said on RTE that people wanted change without looking at the detail of that change. And it's that arrogance and disregard for the average voter that is losing FF/FG seats. #ge2020 ,,#ge2020,https://twitter.com/alanearly/status/1226472526953549824
09-02-2020 11.46,guyserious,,1,0, Did they just do a little cutaway to Richard Bruton while they were announcing that SF topped Dublin west ahead of Varadkar? Hilarious ,,,https://twitter.com/guyserious/status/1226472310166691840
09-02-2020 11.45,AoifeTDoyle,,1,0, Delighted to see @AodhanORiordain doing well in DBN and David Healy and Cian O Callaghan in close contention lower down the poll. Transfers will be interesting there Richard Bruton doing OK as ever Also “least beloved by hospital consultants” candidate in Fingal comfortably low. , @AodhanORiordain,,https://twitter.com/AoifeTDoyle/status/1226472216239517697
09-02-2020 11.43,ThurlesHour,RTEDublinBayNth,0,0, Catherine Noone on 2% Richard Bruton safe on 15%  ,,,https://twitter.com/ThurlesHour/status/1226471694216388608
09-02-2020 11.31,maccytothedee,,0,0," Richard Bruton on his Fine Gael #GE2020 running mate in #DublinBayNorth: ""Catherine Noone has done well but it's been a difficult election"" ",,#GE2020 #DublinBayNorth,https://twitter.com/maccytothedee/status/1226468641388056577
09-02-2020 11.22,ShaneBeattyNews,,2,0, Richard Bruton speaking live to @IvanYatesNT right now , @IvanYatesNT,,https://twitter.com/ShaneBeattyNews/status/1226466507938508801
09-02-2020 10.33,davidmartinj,,1,0, Richard Bruton tallying his boxes in #RDS #GE2020 #DublinBaySouth ,,#RDS #GE2020 #DublinBaySouth,https://twitter.com/davidmartinj/status/1226454076944191488
09-02-2020 10.13,BikesNBukes,NaomiOhReally,2,0, My best count day present would be Richard Bruton going in Dublin Bay North. A fella can dream... ,,,https://twitter.com/BikesNBukes/status/1226448915777626112
09-02-2020 9.20,bergro30,,1,0, Few candidates here already - Richard Bruton is tallying #CountDay ,,#CountDay,https://twitter.com/bergro30/status/1226435795088748544
09-02-2020 9.11,RTEDublinBayNth,,0,0, Fine Gael’s Richard Bruton in deep concentration doing his tally in @DublinBayNorth , @Dublinbaynorth,,https://twitter.com/RTEDublinBayNth/status/1226433500066328576
09-02-2020 9.05,oconnellhugh,,3,1, Fine Gaek Minister Richard Bruton loves a tally #GE2020 ,,#GE2020,https://twitter.com/oconnellhugh/status/1226432030566735872
